location,villiage,MRT_min_distance,MRT_count_500,MRT_count_1000,mall_distance500,mall_distance1000,school_distance500,school_distance1000,school_distance1500,spot_distance_1000,spot_distance_2000,spot_distance_3000,spot_distance_4000,spot_distance_5000,pop_total,male_ratio,female_ratio,pop_density,average_age,pop_20_59,pop_ratio_20_59,pop_ratio_0_4,pop_ratio_5_9,pop_ratio_10_14,pop_ratio_15_19,pop_ratio_20_24,pop_ratio_25_29,pop_ratio_30_34,pop_ratio_35_39,pop_ratio_40_44,pop_ratio_45_49,pop_ratio_50_54,pop_ratio_55_59,pop_ratio_60_64,pop_ratio_65_69,pop_ratio_70_74,pop_ratio_75_79,pop_ratio_80_84,pop_ratio_85_89,pop_ratio_90_94,pop_ratio_95_99,pop_ratio_100_up,doctorate,master,bachelor,high_school,junior_high_school,elementary_school,self-taught,illiterate,median_income,buying_power_index,index_of_retail_saturation,rental_cost,success
五十嵐吉林店,,0.3,1,3,0,1,0,7,11,1,9,18,31,46,5043,0.477493555,0.522506445,34513.74682,45.13602015,2990,0.579345088,0.04088355,0.031389266,0.025188917,0.037395854,0.052121682,0.059097074,0.068591358,0.085254796,0.082154621,0.076341794,0.078279403,0.07750436,0.07963573,0.069753924,0.048052703,0.037395854,0.027514048,0.015888394,0.006006588,0.001550087,0,0.00923143,0.093173036,0.463074281,0.258694719,0.082653499,0.085015028,0.003864319,0.004293688,648,0.091203468,450445974.8,586,1
五十嵐四平店,,0.3,1,2,0,3,0,5,5,0,10,21,33,50,5817,0.470861269,0.529138731,30298.77331,42.4739433,3266,0.554405025,0.04379562,0.054999151,0.049397386,0.046341877,0.047699881,0.053131896,0.054320149,0.085214734,0.091665252,0.071634697,0.074690205,0.076048209,0.067900187,0.061619419,0.046002377,0.031403836,0.023086063,0.01459854,0.005092514,0.001188253,0.00016975,0.017337585,0.127740136,0.51853328,0.229573535,0.05400558,0.050418493,0.001195695,0.001195695,796,0.091203468,450445974.8,1373.666667,1
五十嵐實踐店,,0.4,1,1,0,1,0,3,3,0,5,4,12,21,9319,0.473226741,0.526773259,14033.70058,41.78902426,5078,0.528793086,0.047901697,0.050921587,0.065292096,0.046339686,0.048422368,0.055086952,0.059356451,0.08809747,0.080703947,0.067895449,0.063730084,0.065500364,0.068520254,0.071331875,0.049671978,0.031344372,0.018952411,0.012391961,0.006352182,0.001562012,0.000624805,0.017565716,0.156098169,0.539554005,0.190980441,0.044599477,0.047963124,0.000747477,0.002491591,770,0.091203468,450445974.8,396,1
五十嵐晴光店,,0.2,1,5,0,0,0,9,10,1,13,10,15,24,5068,0.433307024,0.566692976,38310.23299,43.59832969,3004,0.597335454,0.05885862,0.037582024,0.020878902,0.03121893,0.039172798,0.055080533,0.078942136,0.095645258,0.09186717,0.079936369,0.080135216,0.076555975,0.080930603,0.065221714,0.038377411,0.030224697,0.019685822,0.012527341,0.005368861,0.001391927,0.000397693,0.012390178,0.103852219,0.499887362,0.247803559,0.067582789,0.063527822,0.002478036,0.002478036,723,0.091203468,450445974.8,597.6666667,1
五十嵐遼寧店,,0.6,0,5,1,7,1,3,5,2,8,14,33,48,2954,0.457684496,0.542315504,22796.87169,44.81266938,1670,0.565718157,0.036924119,0.041327913,0.032520325,0.03895664,0.050813008,0.053861789,0.058265583,0.078590786,0.091802168,0.075203252,0.080284553,0.076897019,0.082655827,0.076219512,0.047764228,0.026422764,0.02303523,0.016937669,0.009485095,0.001693767,0.000338753,0.015619048,0.133333333,0.521142857,0.219428571,0.046857143,0.058666667,0.001904762,0.003047619,745,0.091203468,450445974.8,1415,1
五十嵐雙連店,,0.5,1,6,0,4,1,10,9,9,15,25,30,39,7268,0.452256467,0.547743533,21950.77362,42.23888217,4190,0.562945049,0.045277442,0.051323391,0.053876125,0.038694075,0.049576784,0.057638049,0.060593847,0.083434099,0.089076985,0.073223163,0.079269112,0.070133011,0.072148327,0.066908505,0.038022303,0.027139594,0.021765417,0.013032379,0.007120785,0.001477899,0.000268709,0.016131583,0.100743318,0.497706785,0.244346038,0.067531235,0.068796457,0.002214139,0.002530444,746,0.091203468,450445974.8,334.3333333,1
五十嵐長安店,,0.7,0,3,0,3,2,6,11,1,11,25,40,52,5455,0.461594867,0.538405133,21605.82292,45.16032659,3029,0.562070885,0.045277417,0.034885879,0.026906662,0.035071442,0.047133049,0.056967898,0.06643162,0.092596029,0.075524216,0.067359436,0.076266469,0.079792169,0.087029133,0.074781963,0.048617554,0.034329189,0.021896456,0.018370755,0.008535906,0.002226758,0,0.017456359,0.1400665,0.531379884,0.215502909,0.051122195,0.042186201,0.000831255,0.001454697,748,0.091203468,450445974.8,585.3333333,1
五十嵐南機場店,,1.3,0,2,0,0,0,4,8,3,17,20,30,32,6236,0.471295702,0.528704298,61833.22489,46.06333853,3844,0.599687988,0.034633385,0.016224649,0.024804992,0.041029641,0.053822153,0.060530421,0.069422777,0.083463339,0.078315133,0.078471139,0.080655226,0.0950078,0.086895476,0.06349454,0.043213729,0.034321373,0.027145086,0.019188768,0.005928237,0.002808112,0.000624025,0.003037975,0.052489451,0.347004219,0.307679325,0.164725738,0.105316456,0.003881857,0.015864979,545,0.062155041,360062293.6,665.3333333,1
五十嵐信陽店,,0.5,1,5,3,9,0,5,9,6,21,31,38,45,3488,0.482798165,0.517201835,5667.284767,40.01035971,1877,0.540143885,0.05352518,0.061294964,0.069928058,0.05323741,0.049496403,0.046330935,0.056978417,0.084028777,0.09323741,0.075395683,0.071942446,0.062733813,0.058129496,0.06647482,0.034244604,0.025035971,0.019856115,0.011223022,0.005755396,0.001151079,0,0.022943876,0.140840099,0.533003883,0.218496294,0.049064596,0.032474409,0.000705965,0.002470879,795,0.062155041,360062293.6,736,1
五十嵐同安店,,0.3,1,3,0,0,2,5,8,1,12,20,29,38,3191,0.471012222,0.528987778,35576.50555,45.95507692,1847,0.568307692,0.050153846,0.028,0.018461538,0.029846154,0.042461538,0.053230769,0.068923077,0.096307692,0.087692308,0.068307692,0.068923077,0.082461538,0.082153846,0.077538462,0.061538462,0.033538462,0.025538462,0.014153846,0.007692308,0.002461538,0.000615385,0.020095368,0.139305177,0.492847411,0.219686649,0.0626703,0.059945504,0.002043597,0.003405995,748,0.062155041,360062293.6,570.3333333,1
五十嵐寧波店,,0.3,1,3,0,0,0,6,9,3,18,28,35,39,5699,0.477452185,0.522547815,25709.16284,38.07598936,3168,0.526770868,0.074160293,0.076820752,0.064183572,0.054206851,0.046558031,0.050881277,0.053541736,0.092949784,0.092450948,0.076321916,0.05803126,0.056035916,0.052544064,0.053209179,0.039574327,0.025606917,0.015962754,0.010641836,0.003325574,0.002660459,0.000332557,0.027330508,0.169279661,0.532627119,0.190677966,0.044279661,0.032627119,0.001059322,0.002118644,914,0.062155041,360062293.6,539.3333333,1
五十嵐小南門店,,0.6,0,3,0,1,1,6,9,6,19,25,30,38,3414,0.4543058,0.5456942,42383.43776,39.47517934,1802,0.517073171,0.047345768,0.068579627,0.096126255,0.047919656,0.04964132,0.046197991,0.047345768,0.07804878,0.103873745,0.072883788,0.056527977,0.062553802,0.055954089,0.061119082,0.036728838,0.028120516,0.018364419,0.014060258,0.007460545,0.000860832,0.000286944,0.020393299,0.153678077,0.516387473,0.214129643,0.054260743,0.039329934,0.000728332,0.001092498,807,0.062155041,360062293.6,419,1
五十嵐捷運善導寺店,,0.5,1,2,3,11,1,6,7,4,17,31,39,47,3107,0.465078854,0.534921146,7025.961631,45.6325055,1702,0.535051871,0.051241748,0.034580321,0.028607356,0.039924552,0.043068218,0.051241748,0.064445143,0.080163471,0.076705439,0.068531908,0.074190506,0.076705439,0.076076705,0.080792204,0.055014146,0.03552342,0.02734989,0.023891858,0.008487897,0.003143666,0.000314367,0.021299255,0.145189918,0.55200568,0.199503017,0.041178559,0.037983671,0.00141995,0.00141995,882,0.062155041,360062293.6,411.6666667,1
五十嵐北車店,,0.2,1,5,6,9,0,5,12,5,21,31,39,46,3107,0.465078854,0.534921146,7025.961631,45.6325055,1702,0.535051871,0.051241748,0.034580321,0.028607356,0.039924552,0.043068218,0.051241748,0.064445143,0.080163471,0.076705439,0.068531908,0.074190506,0.076705439,0.076076705,0.080792204,0.055014146,0.03552342,0.02734989,0.023891858,0.008487897,0.003143666,0.000314367,0.021299255,0.145189918,0.55200568,0.199503017,0.041178559,0.037983671,0.00141995,0.00141995,882,0.062155041,360062293.6,1292.666667,1
五十嵐新生店,,0.2,2,5,1,2,0,9,12,2,12,21,44,52,4379,0.473852478,0.526147522,26866.1357,46.04516272,2396,0.530440558,0.048040735,0.043834403,0.021253044,0.031215408,0.052468453,0.059110029,0.057781714,0.075049812,0.07084348,0.063759132,0.069957937,0.081470002,0.084348019,0.076599513,0.060881116,0.042506088,0.030329865,0.017932256,0.009740979,0.002213859,0.000664158,0.030204693,0.171992012,0.557413879,0.156015976,0.044932601,0.036944583,0.000998502,0.001497753,935,0.062155041,360062293.6,1411,1
五十嵐杭州店,,1,0,3,0,2,3,6,9,1,18,25,38,49,5743,0.470485809,0.529514191,33451.39708,43.54739539,2981,0.509137489,0.043894108,0.057216055,0.060802733,0.040649018,0.044577284,0.046285226,0.055166524,0.065072588,0.080273271,0.076686593,0.066268147,0.074807857,0.072587532,0.072245944,0.056532878,0.033304868,0.026985482,0.017079419,0.006319385,0.002903501,0.000341588,0.037905034,0.20236397,0.551049521,0.150397391,0.034440595,0.021805584,0.000407581,0.001630324,965,0.062155041,360062293.6,533.6666667,1
五十嵐公館店,,0.3,1,2,0,1,1,5,5,2,7,15,27,34,3050,0.462622951,0.537377049,7738.452565,44.2791223,1696,0.547273314,0.053565666,0.045821233,0.031945789,0.037431429,0.043239755,0.054856405,0.062278154,0.088738303,0.078735076,0.064859632,0.080671184,0.073894805,0.072281381,0.06195547,0.051629558,0.044207809,0.028396257,0.014198128,0.008067118,0.002258793,0.000968054,0.031575037,0.135586924,0.482912333,0.202451709,0.06872214,0.072808321,0.001857355,0.004086181,742,0.062155041,360062293.6,1722.666667,1
五十嵐衡陽店,,0.3,2,5,2,14,0,4,12,9,23,29,37,42,3488,0.482798165,0.517201835,5667.284767,40.01035971,1877,0.540143885,0.05352518,0.061294964,0.069928058,0.05323741,0.049496403,0.046330935,0.056978417,0.084028777,0.09323741,0.075395683,0.071942446,0.062733813,0.058129496,0.06647482,0.034244604,0.025035971,0.019856115,0.011223022,0.005755396,0.001151079,0,0.022943876,0.140840099,0.533003883,0.218496294,0.049064596,0.032474409,0.000705965,0.002470879,795,0.062155041,360062293.6,733.6666667,1
五十嵐開封店,,0.5,1,5,4,15,1,5,14,8,23,28,37,43,3488,0.482798165,0.517201835,5667.284767,40.01035971,1877,0.540143885,0.05352518,0.061294964,0.069928058,0.05323741,0.049496403,0.046330935,0.056978417,0.084028777,0.09323741,0.075395683,0.071942446,0.062733813,0.058129496,0.06647482,0.034244604,0.025035971,0.019856115,0.011223022,0.005755396,0.001151079,0,0.022943876,0.140840099,0.533003883,0.218496294,0.049064596,0.032474409,0.000705965,0.002470879,795,0.062155041,360062293.6,1133,1
五十嵐世貿店,,0.9,0,2,0,2,0,6,11,1,7,11,21,23,3093,0.457161332,0.542838668,53518.06697,46.03575949,1823,0.576898734,0.042088608,0.024367089,0.022151899,0.032911392,0.052531646,0.050632911,0.07278481,0.088924051,0.080063291,0.069936709,0.077848101,0.084177215,0.083544304,0.075,0.061075949,0.035443038,0.025316456,0.013291139,0.005696203,0.001898734,0.000316456,0.014930556,0.103472222,0.529513889,0.225694444,0.057291667,0.0625,0.003125,0.003472222,678,0.087254353,704280209.3,573,1
五十嵐市府店,,0.1,1,4,6,14,1,3,4,5,10,12,16,19,5623,0.469322426,0.530677574,22587.24583,45.41893061,3160,0.546807406,0.036684547,0.033569822,0.037722789,0.044990483,0.051739055,0.054853781,0.056238103,0.076656861,0.082540232,0.080290708,0.072330853,0.072157813,0.07060045,0.072676934,0.053988579,0.047066967,0.029243814,0.017823153,0.006575532,0.002076484,0.00017304,0.014936954,0.125897187,0.536954413,0.21028128,0.050824442,0.056450048,0.001745878,0.002909796,745,0.087254353,704280209.3,1938,1
五十嵐A11店,,0.8,0,3,11,14,0,4,4,4,10,11,15,19,5785,0.507346586,0.492653414,11277.22318,47.65885596,3063,0.52773949,0.032046864,0.032563749,0.032219159,0.035148174,0.038077188,0.046175052,0.056340455,0.076154376,0.073742247,0.071847002,0.079255686,0.086147484,0.092350103,0.098552722,0.058924879,0.03049621,0.020158511,0.017401792,0.015851137,0.004824259,0.00172295,0.016405952,0.12361694,0.504006105,0.221671118,0.074589851,0.053796261,0.001907669,0.004006105,762,0.087254353,704280209.3,1938,1
五十嵐松山店,,0.6,0,1,0,0,1,6,7,0,7,10,11,15,4831,0.480438833,0.519561167,43548.13334,46.28443903,2792,0.566443498,0.039358896,0.02901197,0.020288091,0.038141611,0.049705823,0.056400893,0.064516129,0.084398458,0.083586934,0.075268817,0.078920674,0.07364577,0.069588152,0.079123554,0.055995131,0.050517346,0.024954352,0.015418949,0.008115236,0.002637452,0.000405762,0.009127337,0.1150935,0.489759573,0.229741763,0.072796082,0.07747106,0.001780944,0.004229742,691,0.087254353,704280209.3,929.6666667,1
五十嵐莊敬店,,0.9,0,2,0,5,2,3,5,1,6,8,15,21,8882,0.478495834,0.521504166,30061.10272,44.78440316,5077,0.564801424,0.04116142,0.036266548,0.031705418,0.04038269,0.05295361,0.061074647,0.068750695,0.074869285,0.07542552,0.07620425,0.079652909,0.075870508,0.076093003,0.069529425,0.052397375,0.035599066,0.023695628,0.016464568,0.008232284,0.002781177,0.000889977,0.014360639,0.126623377,0.513236763,0.216533467,0.057192807,0.065934066,0.002372627,0.003746254,723,0.087254353,704280209.3,386.3333333,1
五十嵐內湖園區店,,0.5,2,2,0,0,2,4,4,0,3,3,4,12,6288,0.473441476,0.526558524,35146.4455,39.41730159,3674,0.583174603,0.059047619,0.060634921,0.046507937,0.043968254,0.053333333,0.060952381,0.073333333,0.101587302,0.092698413,0.067619048,0.060952381,0.072698413,0.072539683,0.061269841,0.02952381,0.018095238,0.012539683,0.007142857,0.004761905,0.000793651,0,0.014087188,0.122786979,0.498762612,0.234151913,0.06320198,0.062059775,0.001332572,0.003616981,790,0.106293179,1025555594,1286.333333,1
五十嵐德安店,,0.6,0,2,0,1,3,8,8,0,3,2,6,9,8036,0.478222997,0.521777003,36757.2625,42.15130775,4852,0.593009044,0.051821071,0.038010266,0.026766072,0.043265705,0.056465412,0.069909558,0.080664874,0.094475678,0.080175996,0.059276461,0.070153997,0.081887069,0.083598142,0.075898313,0.037765827,0.020777316,0.013810804,0.008799804,0.004644341,0.001711073,0.00012222,0.009269507,0.10320974,0.502905368,0.24031544,0.070005534,0.068760376,0.001106807,0.004427227,711,0.106293179,1025555594,614.6666667,1
五十嵐東湖店,,0.2,1,2,0,0,2,3,4,0,1,1,2,5,7816,0.470573183,0.529426817,33476.40774,37.32991128,4602,0.583269962,0.047908745,0.074397972,0.071863118,0.06121673,0.065779468,0.062357414,0.057414449,0.079974651,0.084664132,0.070975919,0.083776933,0.078326996,0.06121673,0.04017744,0.022813688,0.014702155,0.012420786,0.005449937,0.003422053,0.000760456,0.000380228,0.011009751,0.137621894,0.557093426,0.209027996,0.039005977,0.043567159,0.001100975,0.001572822,898,0.106293179,1025555594,655.6666667,1
五十嵐文德店,,0.4,2,2,0,0,1,8,11,0,1,0,0,0,6289,0.470504055,0.529495945,8848.657247,40.96538763,3707,0.580579483,0.036805012,0.045732185,0.061550509,0.051213782,0.053719655,0.065309319,0.070790916,0.080031323,0.087235709,0.07220047,0.076115897,0.075176194,0.083007048,0.060767424,0.033202819,0.0192639,0.014252153,0.007674236,0.004698512,0.000939702,0.000313234,0.010247027,0.121134492,0.51747484,0.225434584,0.055809698,0.06294602,0.00073193,0.006221409,755,0.106293179,1025555594,735.6666667,1
五十嵐東湖二店,,0.7,0,2,0,0,0,3,4,0,0,1,1,4,7887,0.481805503,0.518194497,51129.0794,38.97330438,4910,0.627155448,0.053263507,0.039340912,0.04355601,0.056329033,0.065014689,0.07625495,0.085834717,0.095669945,0.08736748,0.062587815,0.074211266,0.080214587,0.075105377,0.049687061,0.023502363,0.011878912,0.011367991,0.00536467,0.003065526,0.00025546,0.00012773,0.004583765,0.083838533,0.486470501,0.271477155,0.077923998,0.070826556,0.001626497,0.003252994,677,0.106293179,1025555594,610,1
五十嵐瑞光店,,1.8,0,0,0,1,0,3,3,0,1,3,7,14,5477,0.485849918,0.514150082,2348.668834,41.4472326,3254,0.579106603,0.054280121,0.041822388,0.031678235,0.045203773,0.05214451,0.071187044,0.087738032,0.100373732,0.071720947,0.061754761,0.058729311,0.075458267,0.087915999,0.079729489,0.033635878,0.019042534,0.011745862,0.009076348,0.005872931,0.000355935,0.000533903,0.00877372,0.117527035,0.517649459,0.234441951,0.057131198,0.059783718,0.00122424,0.00346868,761,0.106293179,1025555594,485,1
五十嵐北投店,,0.8,0,2,0,0,4,9,10,2,5,5,5,8,5712,0.487044818,0.512955182,8021.73644,42.40778961,3521,0.586051931,0.043442077,0.038781625,0.035619174,0.048601864,0.061750999,0.066078562,0.071238349,0.084886818,0.078894807,0.072070573,0.077563249,0.073568575,0.082223702,0.064414115,0.035952064,0.028628495,0.017310253,0.012816245,0.004993342,0.000832224,0.000332889,0.010943396,0.096603774,0.451698113,0.255660377,0.08509434,0.091509434,0.00245283,0.006037736,687,0.089723852,1095531712,392,1
五十嵐奇岩店,,0.9,0,2,0,0,0,6,6,0,5,5,6,9,9544,0.511630344,0.488369656,40240.93745,44.64539081,5772,0.603955216,0.036831642,0.027519096,0.027414461,0.042900492,0.051689861,0.065292456,0.062467301,0.08004604,0.085591713,0.082871194,0.085487078,0.090509574,0.081406299,0.068012975,0.04091242,0.029611803,0.020927069,0.013079418,0.00606885,0.001150989,0.000209271,0.005645161,0.063248848,0.399308756,0.289861751,0.113364055,0.120391705,0.001382488,0.006797235,610,0.089723852,1095531712,417.3333333,1
五十嵐石牌店,,0.9,0,2,0,0,0,5,5,0,0,3,10,11,7745,0.471659135,0.528340865,27664.33841,43.11882323,4288,0.546102904,0.043046358,0.04686704,0.045593479,0.044701987,0.054126337,0.053616913,0.061767702,0.083927662,0.083418237,0.075904228,0.067116658,0.066225166,0.071701477,0.075904228,0.050687723,0.035277636,0.018976057,0.012098828,0.007004585,0.001528273,0.000509424,0.015763111,0.115497938,0.505892752,0.228491456,0.057896288,0.071744255,0.001915144,0.002799057,781,0.089723852,1095531712,825,1
五十嵐南港園區店,,0.3,1,3,0,2,0,3,4,0,0,0,4,4,8050,0.483602484,0.516397516,7628.698236,38.94547286,4851,0.610880242,0.080846241,0.059438358,0.029215464,0.038030475,0.049993704,0.054149351,0.068757083,0.106913487,0.107543131,0.082105528,0.072534945,0.068883012,0.058430928,0.054527138,0.029341393,0.016874449,0.012089158,0.007429795,0.002644503,0.000251857,0,0.022592873,0.161031084,0.508263836,0.189385898,0.056557998,0.057771039,0.0015163,0.00288097,988,0.041726568,681187333.8,397,1
五十嵐昆陽遠東店,,0.4,1,1,0,0,2,2,3,0,3,3,8,14,4809,0.479725515,0.520274485,10239.58661,41.19955384,2957,0.599675522,0.048874468,0.046846481,0.037112148,0.047657676,0.056378017,0.059419996,0.068545934,0.106266477,0.096126546,0.074427094,0.067126344,0.071385115,0.064489961,0.054552829,0.034678564,0.031028189,0.020077063,0.010951126,0.003650375,0.000202799,0.000202799,0.005846586,0.073199252,0.432179607,0.272684752,0.086295603,0.121375117,0.002572498,0.005846586,634,0.041726568,681187333.8,459.6666667,1
五十嵐同德店,,0.1,1,2,0,2,2,3,4,1,3,9,10,13,4232,0.477079395,0.522920605,40399.18122,44.14854658,2492,0.570382239,0.047150378,0.032043946,0.027237354,0.041428244,0.052185855,0.064774548,0.073243305,0.097734035,0.067750057,0.06614786,0.066376745,0.082169833,0.085374228,0.070267796,0.047150378,0.033875029,0.020828565,0.015335317,0.005951019,0.002746624,0.000228885,0.012038934,0.106813525,0.485655738,0.243084016,0.064293033,0.07914959,0.002817623,0.006147541,683,0.041726568,681187333.8,746,1
五十嵐昆陽店,,0.1,1,1,0,0,2,3,3,0,3,3,8,12,3695,0.473342355,0.526657645,2496.049079,43.12138114,2207,0.586188579,0.046480744,0.034794157,0.034528552,0.040371846,0.050730412,0.070916335,0.071447543,0.095883134,0.084196547,0.067197875,0.065073041,0.080743692,0.074900398,0.067729084,0.049667995,0.022841965,0.021779548,0.012217795,0.005312085,0.002921647,0.000265604,0.008711325,0.096124962,0.460198258,0.253529588,0.078401922,0.094022229,0.003304296,0.00570742,672,0.041726568,681187333.8,459.6666667,1
五十嵐士林捷運店,,1.1,0,3,0,0,1,9,13,2,7,8,14,16,2961,0.485984465,0.514015535,1457.187495,45.19802632,1664,0.547368421,0.046381579,0.036184211,0.033223684,0.038815789,0.051644737,0.063157895,0.060197368,0.073684211,0.069736842,0.06875,0.076644737,0.083552632,0.083552632,0.066118421,0.042763158,0.038157895,0.032894737,0.020723684,0.010526316,0.002631579,0.000657895,0.017113095,0.109747024,0.475818452,0.240327381,0.061383929,0.087425595,0.001488095,0.006696429,722,0.102633099,901552356.4,1636,1
五十嵐士東店,,1.5,0,0,1,4,1,3,6,0,2,5,8,8,5349,0.468124883,0.531875117,37986.59896,42.90850752,2966,0.543821049,0.046021269,0.050238357,0.037587092,0.043821049,0.050238357,0.057755776,0.068206821,0.091125779,0.080674734,0.067656766,0.061789512,0.066373304,0.082691602,0.080124679,0.050238357,0.026952695,0.017051705,0.011367803,0.009350935,0.000550055,0.000183352,0.014817951,0.133996613,0.528365792,0.222480948,0.046359018,0.049957663,0.00169348,0.002328535,763,0.102633099,901552356.4,475.3333333,1
五十嵐天母店,,1.6,0,0,0,3,0,3,6,0,1,1,6,12,9095,0.460472787,0.539527213,35580.50515,42.04469697,4910,0.531385281,0.049242424,0.052597403,0.055519481,0.047402597,0.053571429,0.05530303,0.062121212,0.08030303,0.070562771,0.065151515,0.073160173,0.071212121,0.076406926,0.07478355,0.043073593,0.026298701,0.019805195,0.012337662,0.008225108,0.002813853,0.000108225,0.020549705,0.13357308,0.555612638,0.200102749,0.043025944,0.045594657,0.000642178,0.00089905,835,0.102633099,901552356.4,514,1
五十嵐德行店,,0.3,1,2,1,1,2,5,9,0,6,6,8,14,4534,0.468019409,0.531980591,22920.89237,43.74725033,2550,0.560932688,0.045314562,0.036515618,0.04091509,0.041135064,0.04641443,0.060272767,0.065772107,0.085129784,0.085129784,0.076990761,0.0708315,0.070391553,0.077870656,0.069731632,0.052133744,0.033875935,0.023317202,0.010778707,0.005059393,0.001979762,0.000439947,0.014543631,0.108575727,0.486960883,0.242978937,0.066449348,0.075977934,0.001755266,0.002758275,699,0.102633099,901552356.4,401.3333333,1
五十嵐劍潭店,,0.6,0,1,0,0,0,5,5,1,12,12,21,31,5604,0.468772305,0.531227695,43597.78544,43.69189,3274,0.573480469,0.043965668,0.037659835,0.035032405,0.042739534,0.050446663,0.060255737,0.065510597,0.089507795,0.086354878,0.068488352,0.073392888,0.079523559,0.077421615,0.069714486,0.044315992,0.03117884,0.022946225,0.01296199,0.007531967,0.00087581,0.000175162,0.012294269,0.11263137,0.496926433,0.232996232,0.061074757,0.079119572,0.000793179,0.004164188,736,0.102633099,901552356.4,924,1
五十嵐士林文林店,,0.5,3,4,0,0,3,6,13,2,8,9,15,25,3918,0.482388974,0.517611026,29897.91205,43.34082959,2247,0.561469265,0.042728636,0.044977511,0.040229885,0.043728136,0.055972014,0.060969515,0.064217891,0.082708646,0.08195902,0.070464768,0.076961519,0.068215892,0.069465267,0.059470265,0.046226887,0.041729135,0.025737131,0.017491254,0.005747126,0.0009995,0,0.009455587,0.072492837,0.46017192,0.271346705,0.079942693,0.100573066,0.002005731,0.004011461,668,0.102633099,901552356.4,1277,1
五十嵐寧夏店,,0.6,0,6,0,4,0,8,9,3,19,24,36,46,9635,0.48168137,0.51831863,45712.42139,41.17996119,5447,0.556327239,0.042896538,0.052088653,0.063834133,0.051169441,0.05025023,0.051373711,0.06199571,0.086405883,0.091512614,0.07660096,0.068123787,0.070064345,0.073128383,0.05821673,0.034725769,0.029312634,0.020631192,0.011643346,0.004596058,0.001429885,0,0.00922778,0.079286061,0.447304517,0.281204468,0.087663915,0.087906751,0.002792618,0.00461389,674,0.046560732,677679895.4,490,1
五十嵐承德店,,0.5,1,5,2,9,2,5,9,4,18,28,40,44,3274,0.476481368,0.523518632,21907.82621,44.90729259,1860,0.549158547,0.043991733,0.038382049,0.031886625,0.035429584,0.048125185,0.054915855,0.065839976,0.084440508,0.083554768,0.06554473,0.067316209,0.079421317,0.095069383,0.078535577,0.044877473,0.032477118,0.025981695,0.016829052,0.006200177,0.001180986,0,0.011,0.097666667,0.489,0.267,0.067333333,0.065,0.001333333,0.001666667,603,0.046560732,677679895.4,1317.333333,1
五十嵐昌吉店,,0.6,0,4,0,0,1,11,14,0,14,0,0,0,4726,0.487939061,0.512060939,42793.23177,44.16,2863,0.587282051,0.046769231,0.029333333,0.025641026,0.045948718,0.051282051,0.057435897,0.067897436,0.088,0.083282051,0.075487179,0.080410256,0.083487179,0.075692308,0.076512821,0.034461538,0.03425641,0.024615385,0.012307692,0.005538462,0.001025641,0.000615385,0.008221055,0.07787166,0.401004796,0.292989267,0.108700617,0.09773921,0.002968714,0.010504681,630,0.046560732,677679895.4,444.3333333,1
五十嵐重慶店,,0.7,0,5,0,9,0,5,10,4,18,30,39,42,4797,0.474880133,0.525119867,39171.1451,43.36220633,2776,0.567109295,0.049846782,0.04514811,0.030847804,0.041062308,0.04514811,0.052706844,0.069867211,0.098059244,0.085393258,0.071705822,0.070888662,0.073340143,0.071501532,0.074770174,0.043309499,0.033707865,0.023493361,0.013483146,0.003677222,0.001838611,0.00020429,0.00888058,0.094414583,0.437952793,0.277167563,0.083430708,0.091843889,0.002103295,0.00420659,658,0.046560732,677679895.4,644,1
五十嵐重慶酒泉店,,0.8,0,2,0,0,1,7,7,2,10,15,27,40,7935,0.476874606,0.523125394,32690.63772,44.14586909,4694,0.575386124,0.052463839,0.033586663,0.023902917,0.040328512,0.051973523,0.059450846,0.072199068,0.085805344,0.080779603,0.076611915,0.072444227,0.076121598,0.075508703,0.070115224,0.040696249,0.034199559,0.03015445,0.015567541,0.005761216,0.002206423,0.000122579,0.009502823,0.091034293,0.456135519,0.272138824,0.075747142,0.089106184,0.001790387,0.004544829,643,0.046560732,677679895.4,340,1
五十嵐大安店,,0.5,1,5,1,7,3,16,19,1,9,15,28,40,5733,0.460491889,0.539508111,39342.74082,44.56971438,2968,0.501605543,0.041406118,0.054588474,0.051039378,0.045124218,0.043265168,0.050701369,0.044279196,0.068277844,0.07740409,0.067263816,0.069798885,0.080615177,0.078756126,0.080108163,0.054588474,0.036335981,0.026195707,0.018590502,0.007943214,0.003211087,0.000507014,0.026946701,0.165841094,0.565088171,0.177927482,0.037646126,0.024370913,0.000198138,0.001981375,865,0.125342505,1003156621,492.3333333,1
五十嵐師大店,,0.2,1,2,0,1,0,5,8,3,7,15,28,39,4308,0.473537604,0.526462396,40489.40898,44.04590542,2291,0.528489043,0.042445213,0.046366782,0.052825836,0.03621684,0.047981546,0.051903114,0.058131488,0.074509804,0.083737024,0.078892734,0.065974625,0.067358708,0.079584775,0.076124567,0.051672434,0.036678201,0.023298731,0.01361015,0.010611303,0.002076125,0,0.041924214,0.188121473,0.534802472,0.158022037,0.03735555,0.035474335,0.001881215,0.002418705,860,0.125342505,1003156621,697,1
